lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age
babylabkingswood,babylabkingswood_mb2255,NA,NA,2,2,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,16.998,15.812,-1.1860000000000017,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,3,3,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.333,8.747,3.4139999999999997,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,4,4,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.051,4.117,0.06599999999999984,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,5,5,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.179,6.689,1.5099999999999998,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,6,6,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.072,15.017,9.945,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,7,7,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.164,15.606,5.442,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2255,NA,NA,8,8,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,mandarin,na,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.412,12.818,6.406,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,1,5,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,14.052,13.355,-0.6969999999999992,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,2,7,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.026,8.422,-0.6039999999999992,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,3,1,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.912,18,14.088000000000001,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,4,3,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.687,4.418,-4.268999999999999,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,5,2,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.559,5.126,-1.4329999999999998,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,6,4,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.912,5.529,1.617,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,7,6,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.664,3.806,-0.8579999999999997,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2274,NA,NA,8,8,hpp,237,7.786447638603696,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,cantonese,na,na,NA,NA,NA,bilingual,16,0,FALSE,FALSE,english,36,63,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,11.578,6.922,-4.656,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,1,1,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.895,12.609,6.714,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,2,2,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,17.963,4.268,-13.695,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,3,3,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.382,5.079,2.6969999999999996,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,4,4,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.566,4.27,1.7039999999999997,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,5,5,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.048,6.836,-3.2119999999999997,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,6,6,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,14.545,8.728,-5.817,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,7,7,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.769,4.853,0.08399999999999963,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2196,NA,NA,8,8,hpp,257,8.4435318275154,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,hindi,odia,na,NA,NA,NA,bilingual,17,0,FALSE,FALSE,english,40,40,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.918,2.312,-0.6060000000000003,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,1,1,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.587,10.841,7.254,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,2,2,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,8.16,10.682,2.5220000000000002,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,3,3,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.705,9.446,6.741,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,4,4,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,9.837,6.271,-3.566,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,5,5,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,13.075,4.208,-8.866999999999999,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,6,6,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.101,5.926,-0.17499999999999982,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,7,7,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,10.838,3.551,-7.286999999999999,babylabkingswood 6-9 mo
babylabkingswood,babylabkingswood_mb2208,NA,NA,8,8,hpp,195,6.406570841889117,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,farsi,na,na,NA,NA,NA,bilingual,19,0,FALSE,FALSE,english,75,25,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.463,3.412,-0.051000000000000156,babylabkingswood 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,1,1,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.66,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,2,2,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.745,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,3,3,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.453,6.425,3.972,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,4,4,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.3,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,5,5,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.533,3.833,1.3000000000000003,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,6,6,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.312,3.984,0.6720000000000002,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,7,7,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,4.32,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbgb05,NA,NA,8,8,hpp,213,6.997946611909651,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,french,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,italian,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.539,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,1,5,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.606,2.273,-3.3329999999999997,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,2,7,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.944,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,3,1,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.666,2.888,0.22199999999999998,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,4,3,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.785,2.102,-0.6830000000000003,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,5,2,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,6.38,2.576,-3.804,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,6,4,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,7,6,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,8.173,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbllo04,NA,NA,8,8,hpp,273,8.969199178644764,6-9 mo,FALSE,F,NA,NA,NA,NA,NA,NA,NA,spanish,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,6.56,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,1,5,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.488,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,2,7,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.326,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,3,1,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.378,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,4,3,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.674,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,5,2,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.046,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,6,4,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.698,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,7,6,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.89,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbob03,NA,NA,8,8,hpp,255,8.37782340862423,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,english,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,60,40,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,5.483,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,1,5,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.216,6.729,4.513,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,2,7,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.189,2.168,-0.020999999999999908,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,3,1,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.407,3.773,1.366,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,4,3,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,4.305,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,5,2,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.854,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,6,4,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.41,4.275,1.8650000000000002,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,7,6,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbop07,NA,NA,8,8,hpp,247,8.114989733059549,6-9 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,armenian,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.351,NA,babylabparisdescartes1 6-9 mo
babylabparisdescartes1,babylabparisdescartes1_mbbsd08,NA,NA,1,5,hpp,446,14.652977412731007,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,portuguese,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,2.651,NA,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,babylabparisdescartes1_mbbsd08,NA,NA,2,7,hpp,446,14.652977412731007,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,portuguese,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,babylabparisdescartes1_mbbsd08,NA,NA,3,1,hpp,446,14.652977412731007,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,portuguese,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,3.974,NA,NA,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,babylabparisdescartes1_mbbsd08,NA,NA,4,3,hpp,446,14.652977412731007,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,portuguese,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,3.581,NA,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,babylabparisdescartes1_mbbsd08,NA,NA,5,2,hpp,446,14.652977412731007,12-15 mo,FALSE,M,NA,NA,NA,NA,NA,NA,NA,portuguese,na,na,NA,NA,NA,bilingual,NA,0,FALSE,FALSE,french,70,30,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,2.404,NA,NA,babylabparisdescartes1 12-15 mo
