subid,lab,trial_num,stimulus_num,trial_error,method,age_days,session_error,lang_group,lang1,lang1_exposure,lang2,lang2_exposure,lang3,lang3_exposure,lang4,lang4_exposure,gender,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,nae,nae_exp,SES,age_mo,age_group,out_of_age,ADS,IDS,diff
babylabparisdescartes1_mbber12,babylabparisdescartes1,1,5,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,6.026,7.279,1.2530000000000001
babylabparisdescartes1_mbber12,babylabparisdescartes1,2,7,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,12.266,12.331,0.0649999999999995
babylabparisdescartes1_mbber12,babylabparisdescartes1,3,1,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,5.76,2.351,-3.409
babylabparisdescartes1_mbber12,babylabparisdescartes1,4,3,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,3.128,12.532,9.404
babylabparisdescartes1_mbber12,babylabparisdescartes1,5,2,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,NA,2.014,NA
babylabparisdescartes1_mbber12,babylabparisdescartes1,6,4,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,7.133,4.928,-2.205
babylabparisdescartes1_mbber12,babylabparisdescartes1,7,6,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,NA,5.693,NA
babylabparisdescartes1_mbber12,babylabparisdescartes1,8,8,FALSE,hpp,253,FALSE,bilingual,french,60,lebanese,40,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.31211498973306,6-9 mo,FALSE,2.791,NA,NA
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,1,1,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,8.865,15.863,6.997999999999999
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,2,2,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,6.919,8.19,1.271
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,3,3,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,4.275,5.781,1.5059999999999993
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,4,4,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,3.219,3.837,0.6180000000000003
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,5,5,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,3.231,12.695,9.464
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,6,6,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,2.419,3.635,1.2159999999999997
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,7,7,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,3.161,3.274,0.11299999999999999
babylabparisdescartes1_mbbjkc14,babylabparisdescartes1,8,8,FALSE,hpp,183,FALSE,bilingual,french,65,dutch,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,6.012320328542095,6-9 mo,FALSE,13.028,8.561,-4.4670000000000005
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,1,5,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,10.789,8.978,-1.811
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,2,7,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,9.732,6.953,-2.778999999999999
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,3,1,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,12.117,6.941,-5.176000000000001
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,4,3,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,4.703,10.778,6.075
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,5,2,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,2.464,10.07,7.606
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,6,4,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,11.375,5.951,-5.424
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,7,6,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,3.307,7.358,4.051
babylabparisdescartes1_mbbgo16,babylabparisdescartes1,8,8,FALSE,hpp,272,FALSE,bilingual,french,33,english,33,spanish,33,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.936344969199178,6-9 mo,FALSE,6.424,7.876,1.452
babylabparisdescartes1_mbblb15,babylabparisdescartes1,1,5,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,NA,4.389,NA
babylabparisdescartes1_mbblb15,babylabparisdescartes1,2,7,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,2.51,5.132,2.622
babylabparisdescartes1_mbblb15,babylabparisdescartes1,3,1,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,8.156,6.861,-1.2950000000000008
babylabparisdescartes1_mbblb15,babylabparisdescartes1,4,3,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,4.894,7.628,2.734
babylabparisdescartes1_mbblb15,babylabparisdescartes1,5,2,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,7.222,5.31,-1.9120000000000008
babylabparisdescartes1_mbblb15,babylabparisdescartes1,6,4,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,2.193,2.453,0.2599999999999998
babylabparisdescartes1_mbblb15,babylabparisdescartes1,7,6,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,2.835,12.128,9.293
babylabparisdescartes1_mbblb15,babylabparisdescartes1,8,8,FALSE,hpp,256,FALSE,bilingual,french,70,persian,30,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,8.410677618069816,6-9 mo,FALSE,2.239,3.229,0.9900000000000002
babylabbrookes_mb05,babylabbrookes,1,1,FALSE,singlescreen,454,FALSE,bilingual,english,50,german,50,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,14.915811088295689,12-15 mo,FALSE,12.18,7.65,-4.529999999999999
babylabbrookes_mb06,babylabbrookes,1,1,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,18,18,0
babylabbrookes_mb06,babylabbrookes,2,2,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,18,18,0
babylabbrookes_mb06,babylabbrookes,3,3,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,18,18,0
babylabbrookes_mb06,babylabbrookes,4,4,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,15.62,6.98,-8.639999999999999
babylabbrookes_mb06,babylabbrookes,5,5,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,4.45,6.98,2.5300000000000002
babylabbrookes_mb06,babylabbrookes,6,6,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,8.91,8.1,-0.8100000000000005
babylabbrookes_mb06,babylabbrookes,7,7,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,11.43,7.08,-4.35
babylabbrookes_mb06,babylabbrookes,8,8,FALSE,singlescreen,216,FALSE,bilingual,greek,57,english,43,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.096509240246407,6-9 mo,FALSE,3.49,6.86,3.37
babylabbrookes_mb09,babylabbrookes,1,1,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,5.18,18,12.82
babylabbrookes_mb09,babylabbrookes,2,2,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,7.09,7.75,0.6600000000000001
babylabbrookes_mb09,babylabbrookes,3,3,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,9.59,7.66,-1.9299999999999997
babylabbrookes_mb09,babylabbrookes,4,4,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,3.82,2.62,-1.1999999999999997
babylabbrookes_mb09,babylabbrookes,5,5,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,6.9,4.31,-2.5900000000000007
babylabbrookes_mb09,babylabbrookes,6,6,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,3.98,NA,NA
babylabbrookes_mb09,babylabbrookes,7,7,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,2.28,4.82,2.5400000000000005
babylabbrookes_mb09,babylabbrookes,8,8,FALSE,singlescreen,388,FALSE,bilingual,english,72,spanish,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,12.747433264887064,12-15 mo,FALSE,2.25,2.7,0.4500000000000002
babylabbrookes_mb21,babylabbrookes,1,1,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,17.13,10.13,-6.999999999999998
babylabbrookes_mb21,babylabbrookes,2,2,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,8.93,11.91,2.9800000000000004
babylabbrookes_mb21,babylabbrookes,3,3,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,16.58,18,1.4200000000000017
babylabbrookes_mb21,babylabbrookes,4,4,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,4.53,9.88,5.3500000000000005
babylabbrookes_mb21,babylabbrookes,5,5,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,9.78,8.15,-1.629999999999999
babylabbrookes_mb21,babylabbrookes,6,6,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,5.06,8.04,2.9799999999999995
babylabbrookes_mb21,babylabbrookes,7,7,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,4.58,14.26,9.68
babylabbrookes_mb21,babylabbrookes,8,8,FALSE,singlescreen,186,FALSE,bilingual,portuguese,61,english,39,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,7.26,14.38,7.120000000000001
babylabbrookes_mb22,babylabbrookes,1,1,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,10.57,3.05,-7.5200000000000005
babylabbrookes_mb22,babylabbrookes,2,2,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,2.66,3.35,0.69
babylabbrookes_mb22,babylabbrookes,3,3,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,2.25,7.7,5.45
babylabbrookes_mb22,babylabbrookes,4,4,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,NA,2.6,NA
babylabbrookes_mb22,babylabbrookes,5,5,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,5.28,3.18,-2.1
babylabbrookes_mb22,babylabbrookes,6,6,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,4.01,7.03,3.0200000000000005
babylabbrookes_mb22,babylabbrookes,7,7,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,8.87,7.04,-1.8299999999999992
babylabbrookes_mb22,babylabbrookes,8,8,FALSE,singlescreen,367,FALSE,bilingual,english,72,french,28,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,12.057494866529774,12-15 mo,FALSE,9.27,2.5,-6.77
babylabbrookes_mb26,babylabbrookes,1,1,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,6.14,18,11.86
babylabbrookes_mb26,babylabbrookes,2,2,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,8.93,9.98,1.0500000000000007
babylabbrookes_mb26,babylabbrookes,3,3,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,7.09,18,10.91
babylabbrookes_mb26,babylabbrookes,4,4,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,18,5.83,-12.17
babylabbrookes_mb26,babylabbrookes,5,5,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,13.58,18,4.42
babylabbrookes_mb26,babylabbrookes,6,6,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,3.75,18,14.25
babylabbrookes_mb26,babylabbrookes,7,7,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,NA,3.6,NA
babylabbrookes_mb26,babylabbrookes,8,8,FALSE,singlescreen,213,FALSE,bilingual,english,64,polish,36,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,20,6.997946611909651,6-9 mo,FALSE,4.43,4.44,0.010000000000000675
babylabbrookes_mb29,babylabbrookes,1,1,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,5.68,13.35,7.67
babylabbrookes_mb29,babylabbrookes,2,2,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,2.41,6.41,4
babylabbrookes_mb29,babylabbrookes,3,3,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,6.84,10.7,3.8599999999999994
babylabbrookes_mb29,babylabbrookes,4,4,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,3.01,8.64,5.630000000000001
babylabbrookes_mb29,babylabbrookes,5,5,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,4.26,7.48,3.2200000000000006
babylabbrookes_mb29,babylabbrookes,6,6,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,5.39,13.4,8.010000000000002
babylabbrookes_mb29,babylabbrookes,7,7,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,6.79,3.3,-3.49
babylabbrookes_mb29,babylabbrookes,8,8,FALSE,singlescreen,402,FALSE,bilingual,english,51,patois,49,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,13.207392197125257,12-15 mo,FALSE,6.05,2.76,-3.29
babylabbrookes_mb39,babylabbrookes,1,1,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,7.78,7.64,-0.14000000000000057
babylabbrookes_mb39,babylabbrookes,2,2,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,7.43,17.53,10.100000000000001
babylabbrookes_mb39,babylabbrookes,3,3,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,6.72,10.97,4.250000000000001
babylabbrookes_mb39,babylabbrookes,4,4,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,5.42,14.3,8.88
babylabbrookes_mb39,babylabbrookes,5,5,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,13.35,16.26,2.910000000000002
babylabbrookes_mb39,babylabbrookes,6,6,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,9.97,3.67,-6.300000000000001
babylabbrookes_mb39,babylabbrookes,7,7,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,4.51,6.04,1.5300000000000002
babylabbrookes_mb39,babylabbrookes,8,8,FALSE,singlescreen,186,FALSE,bilingual,german,68,english,32,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.11088295687885,6-9 mo,FALSE,3.7,2.9,-0.8000000000000003
babylabbrookes_mb40,babylabbrookes,1,1,FALSE,singlescreen,188,FALSE,bilingual,english,55,spanish,45,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.176591375770021,6-9 mo,FALSE,16.63,7.98,-8.649999999999999
babylabbrookes_mb40,babylabbrookes,2,2,FALSE,singlescreen,188,FALSE,bilingual,english,55,spanish,45,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.176591375770021,6-9 mo,FALSE,13.97,4.12,-9.850000000000001
babylabbrookes_mb40,babylabbrookes,3,3,FALSE,singlescreen,188,FALSE,bilingual,english,55,spanish,45,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.176591375770021,6-9 mo,FALSE,2.7,7.83,5.13
babylabbrookes_mb40,babylabbrookes,4,4,FALSE,singlescreen,188,FALSE,bilingual,english,55,spanish,45,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,18,6.176591375770021,6-9 mo,FALSE,4.55,11.1,6.55
