subid,lab,trial_num,trial_type,stimulus_num,looking_time,trial_error,method,age_days,session_error,lang_group,lang1,lang1_exposure,lang2,lang2_exposure,lang3,lang3_exposure,lang4,lang4_exposure,gender,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,nae,nae_exp,SES,age_mo,age_group,out_of_age,usable_pair,short_lt
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,4,ADS,7,2.56,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,5,IDS,1,2.6,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,6,ADS,1,4.91,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,7,IDS,3,NA,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,8,ADS,3,4.75,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,9,IDS,2,NA,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,10,ADS,2,NA,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb030,nusinfantlanguagecentre,11,ADS,4,2.18,FALSE,eyetracking,404,FALSE,bilingual,english,65,mandarin,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.273100616016427,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,1,IDS,5,5.86,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,2,ADS,5,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,3,ADS,7,3.53,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,4,IDS,7,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,5,ADS,1,3.96,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,6,IDS,1,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,7,ADS,3,2.45,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,8,IDS,3,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,9,ADS,2,7.78,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,10,IDS,2,3.46,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,11,IDS,4,7.17,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,12,ADS,4,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,13,IDS,6,2.45,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,14,ADS,6,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_mb033,nusinfantlanguagecentre,16,ADS,8,NA,FALSE,eyetracking,402,FALSE,bilingual,english,53,mandarin,46,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.207392197125257,12-15 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,1,IDS,5,10.32,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,2,ADS,5,14.25,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,3,ADS,7,6.66,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,4,IDS,7,2.56,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,5,ADS,1,10.58,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,6,IDS,1,6.01,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,7,ADS,3,4.53,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,8,IDS,3,NA,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,9,ADS,2,6.49,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,10,IDS,2,5.25,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,11,IDS,4,NA,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,12,ADS,4,4.83,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,13,IDS,6,5.41,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,14,ADS,6,NA,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,15,IDS,8,2.23,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb003,nusinfantlanguagecentre,16,ADS,8,10.18,FALSE,eyetracking,263,FALSE,bilingual,english,33,mandarin,63,hokkien,0,teochew,2,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,1,ADS,5,5.56,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,2,IDS,5,5.54,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,3,IDS,7,6.19,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,4,ADS,7,NA,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,5,IDS,1,4.08,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,6,ADS,1,6.51,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,7,IDS,3,2.01,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,8,ADS,3,NA,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,9,IDS,2,NA,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,10,ADS,2,2.82,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,11,ADS,4,2.56,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,12,IDS,4,2.05,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,13,ADS,6,2.88,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,14,IDS,6,NA,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb004,nusinfantlanguagecentre,15,ADS,8,NA,FALSE,eyetracking,273,FALSE,bilingual,english,43,mandarin,56,bahasa indonesian,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.969199178644764,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,1,IDS,1,4.48,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,2,ADS,1,4.2,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,3,IDS,2,2.96,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,4,ADS,2,4.95,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,5,ADS,3,2.83,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,6,IDS,3,6.14,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,7,IDS,4,8.13,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,8,ADS,4,4.96,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,9,ADS,5,5.15,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,10,IDS,5,5.64,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,11,ADS,6,6.73,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,12,IDS,6,5.03,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,13,IDS,7,6.14,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,14,ADS,7,3.23,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb005,nusinfantlanguagecentre,15,ADS,8,NA,FALSE,eyetracking,239,FALSE,bilingual,english,64,mandarin,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.852156057494867,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,1,ADS,1,7.61,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,2,IDS,1,7.76,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,3,ADS,2,7.38,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,4,IDS,2,9.21,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,5,IDS,3,9.57,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,6,ADS,3,6.5,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,7,ADS,4,7.41,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,8,IDS,4,3.23,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,9,IDS,5,NA,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,10,ADS,5,3.25,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,12,ADS,6,NA,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,13,ADS,7,NA,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,14,IDS,7,3.33,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,15,IDS,8,4.15,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,FALSE
nusinfantlanguagecentre_yb006,nusinfantlanguagecentre,16,ADS,8,NA,FALSE,eyetracking,263,FALSE,bilingual,english,41,mandarin,58,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,8.640657084188911,6-9 mo,FALSE,FALSE,NA
nusinfantlanguagecentre_yb010,nusinfantlanguagecentre,1,ADS,1,8.41,FALSE,eyetracking,238,FALSE,bilingual,english,63,mandarin,32,fuchow,3,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,7.819301848049282,6-9 mo,FALSE,FALSE,FALSE
