lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age_lang
wsigoettingen,m215_wsigoettingen,wsigoettingen:m215,3,7,6,singlescreen,249,8.180698151950718,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,10,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99,NA,NA,wsigoettingen monolingual 6-9 mo
wsigoettingen,m228_wsigoettingen,wsigoettingen:m228,4,7,6,singlescreen,197,6.4722792607802875,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,NA,wsigoettingen monolingual 6-9 mo
wsigoettingen,m408_wsigoettingen,wsigoettingen:m408,4,7,7,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,NA,wsigoettingen monolingual 12-15 mo
babylabbrookes,mb03_babylabbrookes,babylabbrookes:mb03,3,8,8,singlescreen,214,7.030800821355236,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,8.08,5.87,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb04_babylabbrookes,babylabbrookes:mb04,4,8,8,singlescreen,271,8.903490759753593,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,5.38,1.3200000000000003,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb100_babylabbrookes,babylabbrookes:mb100,2,8,8,singlescreen,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.184,4.36,-1.8239999999999998,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb103_babylabbrookes,babylabbrookes:mb103,2,8,8,singlescreen,368,12.09034907597536,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.824,3.224,-10.6,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb15_babylabbrookes,babylabbrookes:mb15,3,8,8,singlescreen,445,14.620123203285422,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.53,4.58,-4.949999999999999,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb18_babylabbrookes,babylabbrookes:mb18,2,8,8,singlescreen,392,12.878850102669405,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,5.83,-1.4699999999999998,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb20_babylabbrookes,babylabbrookes:mb20,4,8,8,singlescreen,424,13.930184804928132,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,12,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,3.33,0.3700000000000001,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb28_babylabbrookes,babylabbrookes:mb28,1,8,8,singlescreen,395,12.97741273100616,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,2.76,-3.29,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb35_babylabbrookes,babylabbrookes:mb35,1,8,8,singlescreen,188,6.176591375770021,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,4.01,-3.7700000000000005,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb36_babylabbrookes,babylabbrookes:mb36,3,8,8,singlescreen,216,7.096509240246407,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,12,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88,5.53,2.6500000000000004,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb42_babylabbrookes,babylabbrookes:mb42,2,8,8,singlescreen,228,7.490759753593429,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.7,-0.7999999999999998,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb46_babylabbrookes,babylabbrookes:mb46,1,8,8,singlescreen,445,14.620123203285422,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,16,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,2.94,-1.3199999999999998,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb48_babylabbrookes,babylabbrookes:mb48,4,8,8,singlescreen,269,8.837782340862423,6-9 mo,FALSE,NA,FALSE,FALSE,FALSE,M,20,18,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,13.25,8.93,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb50_babylabbrookes,babylabbrookes:mb50,2,8,8,singlescreen,255,8.37782340862423,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,5.71,3.05,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb53_babylabbrookes,babylabbrookes:mb53,4,8,8,singlescreen,453,14.882956878850102,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.37,NA,NA,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb54_babylabbrookes,babylabbrookes:mb54,1,8,8,singlescreen,199,6.537987679671458,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,2.16,-1.56,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb60_babylabbrookes,babylabbrookes:mb60,3,8,8,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,7.28,4.66,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb77_babylabbrookes,babylabbrookes:mb77,1,8,8,singlescreen,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,20,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,12.93,8.309999999999999,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb78_babylabbrookes,babylabbrookes:mb78,2,8,8,singlescreen,234,7.687885010266941,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,10,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,5.44,2.8600000000000003,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb80_babylabbrookes,babylabbrookes:mb80,4,8,8,singlescreen,270,8.870636550308008,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,4.9,1.4600000000000004,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb81_babylabbrookes,babylabbrookes:mb81,4,8,8,singlescreen,229,7.523613963039014,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,2.5,0.41999999999999993,babylabbrookes monolingual 6-9 mo
babylabbrookes,mb88_babylabbrookes,babylabbrookes:mb88,4,8,8,singlescreen,381,12.517453798767967,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,7.2,2.9699999999999998,babylabbrookes monolingual 12-15 mo
babylabbrookes,mb90_babylabbrookes,babylabbrookes:mb90,2,8,8,singlescreen,262,8.607802874743326,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86,3.94,-3.9200000000000004,babylabbrookes monolingual 6-9 mo
babylabkingswood,mb1255_babylabkingswood,babylabkingswood:mb1255,2,8,8,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb1920_babylabkingswood,babylabkingswood:mb1920,1,8,8,hpp,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,12,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8156_babylabkingswood,babylabkingswood:mb8156,1,8,8,hpp,232,7.62217659137577,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.538,6.423,-0.11500000000000021,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8168_babylabkingswood,babylabkingswood:mb8168,1,8,8,hpp,261,8.574948665297741,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.927,5.193,1.2659999999999996,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8253_babylabkingswood,babylabkingswood:mb8253,4,8,8,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.076,11.823,7.747000000000001,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8259_babylabkingswood,babylabkingswood:mb8259,4,8,8,hpp,191,6.275154004106776,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,19,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,3.537,-5.263000000000001,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8339_babylabkingswood,babylabkingswood:mb8339,2,8,8,hpp,207,6.80082135523614,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.806,9.849,1.043000000000001,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8399_babylabkingswood,babylabkingswood:mb8399,4,8,8,hpp,377,12.386036960985626,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.055,NA,NA,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8415_babylabkingswood,babylabkingswood:mb8415,2,8,8,hpp,250,8.213552361396303,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.535,3.547,-3.988,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8444_babylabkingswood,babylabkingswood:mb8444,3,8,8,hpp,229,7.523613963039014,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.546,6.247,1.7009999999999996,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8457_babylabkingswood,babylabkingswood:mb8457,3,8,8,hpp,246,8.082135523613964,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,NA,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8462_babylabkingswood,babylabkingswood:mb8462,1,8,8,hpp,205,6.7351129363449695,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,11,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.121,3.332,0.21099999999999985,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8502_babylabkingswood,babylabkingswood:mb8502,1,8,8,hpp,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.458,4.881,-0.577,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8523_babylabkingswood,babylabkingswood:mb8523,3,8,8,hpp,204,6.702258726899384,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.684,3.314,-6.369999999999999,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8524_babylabkingswood,babylabkingswood:mb8524,4,8,8,hpp,213,6.997946611909651,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.252,4.507,1.255,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8688_babylabkingswood,babylabkingswood:mb8688,1,8,8,hpp,190,6.242299794661191,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,12,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,6.353,3.7929999999999997,babylabkingswood monolingual 6-9 mo
babylabkingswood,mb8697_babylabkingswood,babylabkingswood:mb8697,3,8,8,hpp,391,12.845995893223819,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.775,3.976,-1.7990000000000004,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8698_babylabkingswood,babylabkingswood:mb8698,2,8,8,hpp,391,12.845995893223819,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.544,NA,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8721_babylabkingswood,babylabkingswood:mb8721,1,8,8,hpp,430,14.127310061601642,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,11,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.364,4.612,-4.752000000000001,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8734_babylabkingswood,babylabkingswood:mb8734,3,8,8,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.608,7.873,5.265000000000001,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8743_babylabkingswood,babylabkingswood:mb8743,4,8,8,hpp,397,13.043121149897331,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,19,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.073,18,15.927,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8767_babylabkingswood,babylabkingswood:mb8767,3,8,8,hpp,372,12.2217659137577,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,19,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.446,3.504,0.05799999999999983,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8783_babylabkingswood,babylabkingswood:mb8783,3,8,8,hpp,456,14.981519507186858,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.16,6.292,-9.868,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8806_babylabkingswood,babylabkingswood:mb8806,4,8,8,hpp,441,14.48870636550308,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,20,15,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.644,6.929,1.2850000000000001,babylabkingswood monolingual 12-15 mo
babylabkingswood,mb8823_babylabkingswood,babylabkingswood:mb8823,1,8,8,hpp,388,12.747433264887064,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,19,16,NA,NA,NA,NA,NA,NA,NA,monolingual,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.028,NA,NA,babylabkingswood monolingual 12-15 mo
babylabparisdescartes1,lpp112o22_babylabparisdescartes1,babylabparisdescartes1:lpp112o22,2,8,8,hpp,408,13.404517453798768,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,17,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.493,5.461,2.9680000000000004,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp114o32_babylabparisdescartes1,babylabparisdescartes1:lpp114o32,3,8,8,hpp,417,13.700205338809035,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.485,3.061,-0.42399999999999993,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp116o42_babylabparisdescartes1,babylabparisdescartes1:lpp116o42,4,8,8,hpp,374,12.28747433264887,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,14,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.767,2.889,0.12199999999999989,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp12o12_babylabparisdescartes1,babylabparisdescartes1:lpp12o12,1,8,8,hpp,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,14,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.112,6.359,3.247,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp13o21_babylabparisdescartes1,babylabparisdescartes1:lpp13o21,2,8,8,hpp,383,12.583162217659138,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2.778,0.3380000000000001,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp14o22_babylabparisdescartes1,babylabparisdescartes1:lpp14o22,2,8,8,hpp,441,14.48870636550308,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.261,4.602,-0.6589999999999998,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp15o31_babylabparisdescartes1,babylabparisdescartes1:lpp15o31,3,8,8,hpp,383,12.583162217659138,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.443,2.858,-6.584999999999999,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp16o32_babylabparisdescartes1,babylabparisdescartes1:lpp16o32,3,8,8,hpp,422,13.86447638603696,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.207,NA,babylabparisdescartes1 monolingual 12-15 mo
babylabparisdescartes1,lpp18o42_babylabparisdescartes1,babylabparisdescartes1:lpp18o42,4,8,8,hpp,429,14.094455852156058,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.082,6.961,2.8790000000000004,babylabparisdescartes1 monolingual 12-15 mo
bllumanitoba,1025_bllumanitoba,bllumanitoba:1025,2,8,8,hpp,232,7.62217659137577,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.455,4.727,0.27200000000000024,bllumanitoba monolingual 6-9 mo
bllumanitoba,1056_bllumanitoba,bllumanitoba:1056,3,8,8,hpp,212,6.965092402464066,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.919,8.343,-2.5760000000000005,bllumanitoba monolingual 6-9 mo
bllumanitoba,1327_bllumanitoba,bllumanitoba:1327,3,8,8,hpp,446,14.652977412731007,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,F,16,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.599,5.407,0.8079999999999998,bllumanitoba monolingual 12-15 mo
bllumanitoba,1363_bllumanitoba,bllumanitoba:1363,1,8,8,hpp,222,7.293634496919918,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,F,13,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.911,4.991,1.0799999999999996,bllumanitoba monolingual 6-9 mo
bllumanitoba,1417_bllumanitoba,bllumanitoba:1417,3,8,8,hpp,266,8.739219712525667,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.399,NA,bllumanitoba monolingual 6-9 mo
bllumanitoba,1524_bllumanitoba,bllumanitoba:1524,4,8,8,hpp,185,6.078028747433265,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.463,3.839,1.376,bllumanitoba monolingual 6-9 mo
bllumanitoba,1793_bllumanitoba,bllumanitoba:1793,3,8,8,hpp,246,8.082135523613964,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,11,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.495,2.215,-3.2800000000000002,bllumanitoba monolingual 6-9 mo
